Time (sec),AF Correction 1 (%),AF Correction 3 (%),AF Sens 1 Curr (mA),AF Sens 1 Ratio (AFR),AVCS Exh Table (°),AVCS In Table (°),Accel Position (%),Battery Volts (V),Boost Extended (psi),CL Fuel Target (AFR),CL Fuel Target Table (AFR),CPC Purge Valve Duty (%),Calculated Load (g/rev),Catalyst Temp (F),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv Base Table (°),Dynamic Adv Lrn (°),EGR Estimate (steps),Engine Start Mode (mode),Feedback Knock (°),Fine Knock Learn (°),Fuel Econ Corr (mult),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),Per Gear Boost (%),Primary Ign (°),RPM (RPM),Req Torque (Nm),TD Boost Error Ext (psi),TGV Map Ratio (mult),TPS Duty (%),Target Boost Final Abs Ext (psi),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.4.0-17408][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: Stage2+BigSF 91 v361 LWG.ptm - Realtime: Stage2+BigSF 91 v361 LWG.ptm]
2.616,7.81,1.56,0.25,16.28,17.16,-17.72,0.0,13.52,-3.63,14.31,14.64,83.6,0.53,1060.0,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1129,1155,71.8,6,16.00,2.82,59,29.41,30.41,2.08,9.32,212,0.0,15.50,3314,103.08,1.11,0.000,25.00,10.51,20.1,88,0.00,0
2.636,7.81,1.56,0.25,16.21,18.01,-17.10,0.0,13.52,-3.56,14.31,14.64,84.0,0.53,1060.0,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1212,1155,71.8,6,16.00,3.54,59,29.59,30.20,2.04,9.55,212,0.0,15.50,3316,102.54,1.07,0.000,34.38,10.51,20.1,89,0.00,0
2.658,7.81,1.56,0.25,15.98,18.05,-17.11,0.0,13.52,-3.54,14.31,14.64,84.0,0.53,1060.0,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1276,1155,71.8,6,16.00,3.54,59,29.57,30.41,2.04,9.55,212,0.0,15.50,3309,102.36,0.97,0.000,34.38,10.48,20.1,89,0.00,0
2.693,7.81,1.56,0.25,15.59,18.07,-17.12,0.0,13.76,-3.54,14.31,14.64,84.0,0.53,1060.0,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1189,1155,71.8,6,16.00,3.53,59,29.55,28.80,2.00,9.53,212,0.0,15.50,3307,102.36,0.98,0.000,28.91,10.48,20.1,89,0.00,0
2.704,7.81,1.56,0.25,15.24,18.06,-17.12,0.0,13.76,-3.51,14.28,14.64,84.0,0.53,1060.0,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1225,1155,71.8,6,16.00,3.53,59,29.50,30.20,2.00,9.39,212,0.0,15.50,3308,102.70,0.96,0.000,28.91,10.50,20.1,89,0.00,0
2.731,7.81,2.34,0.00,14.89,18.06,-17.12,0.0,13.76,-3.48,14.28,14.64,83.2,0.53,1060.0,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1223,1155,71.8,6,16.00,3.53,59,29.54,30.82,2.02,9.57,212,0.0,15.50,3308,102.88,0.94,0.000,36.72,10.51,20.1,89,0.00,0
2.756,7.81,2.34,0.00,14.75,18.05,-17.11,0.0,13.68,-3.47,14.28,14.64,83.2,0.53,1059.9,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1241,1155,71.8,6,16.00,3.53,59,29.66,30.41,2.02,9.65,212,0.0,15.50,3312,103.05,0.92,0.000,29.69,10.51,20.1,89,0.00,0
2.786,7.81,2.34,0.00,14.73,18.04,-17.11,0.0,13.68,-3.48,14.28,14.64,83.2,0.53,1059.9,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1253,1155,71.8,6,16.00,3.53,59,29.71,30.62,2.02,9.57,212,0.0,15.50,3312,103.21,0.94,0.000,29.69,10.52,20.1,89,0.00,0
2.805,7.81,2.34,0.00,14.61,18.06,-17.12,0.0,13.68,-3.43,14.28,14.64,84.4,0.53,1059.9,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1158,1155,71.8,6,16.00,3.53,59,29.73,27.49,2.06,9.53,212,0.0,15.50,3308,103.56,0.95,0.000,28.12,10.55,20.1,89,0.00,0
2.832,7.81,2.34,0.00,14.60,18.08,-17.12,0.0,13.44,-3.40,14.28,14.64,84.4,0.53,1059.9,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1194,1155,71.8,6,16.00,3.53,59,29.65,29.45,2.00,9.70,212,0.0,15.50,3307,103.72,0.92,0.000,39.06,10.57,20.1,89,0.00,0
2.864,7.81,2.34,0.00,14.54,18.07,-17.12,0.0,13.44,-3.38,14.28,14.64,84.4,0.53,1059.9,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1223,1155,71.8,6,16.00,3.53,59,29.64,27.65,2.00,9.74,212,0.0,15.50,3310,103.91,0.92,0.000,39.06,10.58,20.1,89,0.00,0
2.894,7.81,2.34,0.00,14.56,18.08,-17.12,0.0,13.92,-3.41,14.28,14.64,83.2,0.53,1059.9,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1207,1155,71.8,6,16.00,3.53,59,29.43,28.31,1.94,9.54,212,0.0,15.50,3308,104.25,0.97,0.000,20.31,10.61,20.1,89,0.00,0
2.909,7.81,2.34,0.00,14.53,18.06,-17.12,0.0,13.68,-3.37,14.28,14.64,83.2,0.53,1059.9,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1184,1155,71.8,6,16.00,3.53,59,29.40,29.45,2.00,9.58,212,0.0,15.50,3307,104.41,0.96,0.000,30.47,10.62,20.1,88,0.00,0
2.942,7.81,2.34,0.00,14.51,18.08,-17.12,0.0,13.68,-3.34,14.28,14.64,83.2,0.53,1059.9,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1207,1155,71.8,6,16.00,3.53,59,29.40,30.20,2.00,9.72,212,0.0,15.50,3304,105.31,0.93,0.000,30.47,10.64,20.1,88,0.00,0
2.957,7.81,2.34,0.00,14.49,18.05,-17.11,0.0,13.68,-3.32,14.28,14.64,84.4,0.53,1059.9,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1209,1155,71.8,6,16.00,3.53,59,29.70,33.32,2.08,9.76,212,0.0,15.50,3308,105.84,1.00,0.000,25.00,10.73,20.1,88,0.00,0
2.987,7.81,2.34,-0.12,14.48,18.05,-17.11,0.0,13.84,-3.30,14.28,14.64,84.4,0.53,1059.9,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1178,1155,71.8,6,16.00,3.53,59,29.89,31.66,2.06,9.60,212,0.0,15.50,3309,106.38,1.02,0.000,26.56,10.76,20.5,89,0.00,0
3.006,7.81,2.34,-0.12,14.49,18.05,-17.11,0.0,13.84,-3.27,14.28,14.64,84.4,0.54,1059.9,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1126,1155,71.8,6,16.00,3.53,59,29.97,33.11,2.06,9.69,212,0.0,15.50,3310,105.83,1.01,0.000,26.56,10.77,20.5,89,0.00,0
3.031,7.81,2.34,-0.12,14.48,18.95,-16.50,0.0,13.52,-3.24,14.28,14.64,83.6,0.54,1059.9,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1183,1155,71.8,6,16.00,3.53,59,30.23,29.29,2.04,9.87,212,0.0,15.50,3307,105.64,0.94,0.000,31.25,10.73,20.1,89,0.00,0
3.061,7.81,2.34,-0.12,14.47,18.94,-16.50,0.0,13.52,-3.23,14.28,14.64,83.6,0.54,1059.9,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1166,1155,71.8,6,16.00,3.53,59,30.35,30.82,2.04,9.84,212,0.0,15.50,3310,105.61,0.90,0.000,31.25,10.72,20.1,89,0.00,0
3.076,-2.34,2.34,-0.12,14.49,18.94,-16.50,0.0,13.76,-3.23,14.28,14.64,83.6,0.54,1059.8,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1201,1155,71.8,6,16.00,3.53,59,30.26,29.13,2.02,9.75,212,0.0,15.50,3308,105.80,0.91,0.000,39.06,10.73,20.1,88,0.00,0
3.105,-2.34,2.34,-0.12,14.45,18.95,-16.50,0.0,13.68,-3.19,14.28,14.64,83.6,0.54,1059.8,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1142,1155,71.8,6,16.00,3.53,59,30.29,32.90,2.10,9.77,212,0.0,15.50,3307,106.50,0.96,0.000,30.47,10.80,20.5,89,0.00,0
3.136,-2.34,2.34,-0.12,14.43,18.97,-16.50,0.0,13.68,-3.17,14.28,14.64,82.8,0.54,1059.8,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1157,1155,71.8,6,16.00,3.53,59,30.40,31.86,2.10,9.96,212,0.0,15.50,3304,106.47,0.92,0.000,30.47,10.79,20.5,89,0.00,0
3.149,-2.34,2.34,-0.12,14.46,18.94,-16.50,0.0,13.84,-3.15,14.28,14.64,82.8,0.54,1059.8,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1124,1155,71.8,6,16.00,3.53,59,30.62,31.66,2.08,9.95,212,0.0,15.50,3308,106.47,0.89,0.000,28.91,10.79,20.5,89,0.00,0
3.184,-2.34,2.34,-0.12,14.56,18.93,-16.50,0.0,13.84,-3.15,14.28,14.64,82.8,0.56,1059.8,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1104,1155,71.8,6,16.00,3.53,59,30.73,32.07,2.08,9.83,212,0.0,15.50,3309,106.64,0.89,0.000,28.91,10.78,20.5,89,0.00,0
3.210,-2.34,2.34,0.00,14.71,19.81,-15.88,0.0,13.76,-3.11,14.28,14.64,83.6,0.56,1059.8,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1192,1155,71.8,6,16.00,3.53,59,30.84,31.24,2.06,9.85,212,0.0,15.50,3308,106.97,0.87,0.000,28.91,10.80,20.5,89,0.00,0
3.235,-2.34,2.34,0.00,14.85,19.84,-15.88,0.0,13.84,-3.10,14.28,14.64,83.6,0.56,1059.7,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1204,1247,71.8,6,16.00,3.52,59,31.01,33.75,2.06,9.95,212,0.0,15.50,3304,107.14,0.90,0.000,38.28,10.84,20.5,89,0.00,0
3.267,-2.34,2.34,0.00,14.99,19.82,-15.88,0.0,13.84,-3.11,14.28,14.64,83.6,0.56,1059.7,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1258,1247,71.8,6,16.00,3.53,59,31.22,33.96,2.12,9.98,212,0.0,15.50,3307,108.19,0.91,0.000,40.62,10.85,20.5,88,0.00,0
3.286,-2.34,2.34,0.00,15.08,19.83,-15.88,0.0,13.84,-3.09,14.28,14.64,83.6,0.56,1059.7,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1321,1247,71.8,6,16.00,3.53,59,31.40,32.28,2.12,9.84,212,0.0,15.50,3310,108.71,0.95,0.000,40.62,10.91,20.5,88,0.00,0
3.309,-2.34,2.34,0.00,15.21,20.68,-15.25,0.0,13.60,-3.06,14.28,14.64,83.6,0.57,1059.7,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1221,1247,71.8,6,16.00,3.53,59,31.54,33.54,2.10,9.91,212,0.0,15.50,3307,109.08,0.97,0.000,22.66,10.95,20.5,88,0.00,0
3.344,-2.34,2.34,0.00,15.21,20.69,-15.25,0.0,13.60,-3.04,14.28,14.64,83.6,0.57,1059.7,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1255,1247,71.8,6,16.00,3.53,59,31.67,30.82,2.10,10.05,212,0.0,15.50,3307,109.25,0.98,0.000,22.66,10.98,20.5,88,0.00,0
3.374,-2.34,2.34,0.00,15.27,20.66,-15.26,0.0,13.68,-3.05,14.28,14.64,84.0,0.57,1059.7,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1199,1247,71.8,6,16.00,3.53,59,31.84,30.62,2.10,9.99,212,0.0,15.50,3309,109.59,0.99,0.000,30.47,10.99,20.5,88,0.00,0
3.405,-2.34,2.34,0.12,15.28,20.69,-15.25,0.0,13.84,-3.00,14.28,14.64,84.0,0.57,1059.7,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1260,1247,71.8,6,16.00,3.53,59,31.75,32.28,2.06,9.92,212,0.0,15.50,3306,109.78,0.97,0.000,28.12,11.01,20.5,88,0.00,0
3.421,-2.34,2.34,0.12,15.25,20.71,-15.25,0.0,13.84,-2.98,14.28,14.64,84.0,0.57,1059.7,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1260,1247,71.8,6,16.00,3.53,59,31.84,32.90,2.06,10.10,212,0.0,15.50,3306,109.94,0.97,0.000,28.12,11.04,20.5,88,0.00,0
3.454,-2.34,2.34,0.12,15.25,20.68,-15.25,0.0,13.84,-2.98,14.28,14.64,83.6,0.57,1059.7,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1201,1247,71.8,6,16.00,3.53,59,31.94,29.45,2.08,10.13,212,0.0,15.50,3309,110.31,0.97,0.000,39.06,11.05,20.5,88,0.00,0
3.485,-2.34,2.34,0.12,15.30,20.68,-15.25,0.0,13.68,-2.97,14.28,14.64,83.6,0.57,1059.7,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1228,1247,71.8,6,16.00,3.53,59,31.86,35.02,2.10,9.99,212,0.0,15.50,3308,110.47,1.01,0.000,27.34,11.07,20.9,88,0.00,0
3.514,-2.34,2.34,0.12,15.23,20.68,-15.25,0.0,13.68,-2.92,14.28,14.64,83.6,0.57,1059.7,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1218,1247,71.8,6,16.00,3.53,59,32.00,31.66,2.10,10.13,212,0.0,15.50,3308,110.84,0.97,0.000,27.34,11.09,20.9,88,0.00,0
3.529,-2.34,2.34,0.00,15.23,20.68,-15.25,0.0,13.68,-2.92,14.28,14.64,83.2,0.57,1059.7,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1188,1247,71.8,6,16.00,3.53,59,32.08,33.75,2.06,10.19,212,0.0,15.50,3308,111.00,0.97,0.000,31.25,11.11,20.5,88,0.00,0
3.563,-2.34,2.34,0.12,15.26,20.66,-15.26,0.0,13.84,-2.91,14.28,14.64,83.2,0.58,1059.6,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1228,1247,71.8,6,16.00,3.53,59,32.18,34.38,2.10,10.14,212,0.0,15.00,3308,111.19,0.98,0.000,39.06,11.11,20.9,89,0.00,0
3.596,-2.34,2.34,0.12,15.32,21.54,-14.64,0.0,13.84,-2.88,14.28,14.64,83.2,0.58,1059.6,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1290,1247,71.8,6,16.00,3.53,59,32.42,35.23,2.10,10.06,212,0.0,15.00,3310,110.45,0.93,0.000,39.06,11.09,20.9,89,0.00,0
3.616,7.81,2.34,0.12,15.38,21.52,-14.64,0.0,13.92,-2.87,14.28,14.64,84.0,0.58,1059.6,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1233,1247,71.8,6,15.50,4.24,59,32.60,34.60,2.14,10.19,212,0.0,15.00,3312,110.44,0.89,0.000,34.38,11.07,20.9,89,0.00,0
3.638,7.81,2.34,0.12,15.22,21.56,-14.64,0.0,13.76,-2.89,14.28,14.64,84.0,0.58,1059.6,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1291,1247,71.8,6,15.50,4.24,59,32.74,34.60,2.14,10.14,212,0.0,15.00,3308,110.60,0.93,0.000,30.47,11.09,20.5,89,0.00,0
3.673,7.81,2.34,0.12,15.07,22.44,-14.01,0.0,13.76,-2.90,14.28,14.64,84.0,0.59,1059.6,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1273,1247,71.8,6,15.50,4.24,59,32.85,34.38,2.14,10.12,212,0.0,15.00,3307,110.93,0.95,0.000,30.47,11.10,20.5,89,0.00,0
3.688,7.81,2.34,0.00,14.75,22.44,-14.01,0.0,13.76,-2.86,14.28,14.64,82.8,0.59,1059.6,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1347,1247,71.8,6,15.50,4.23,59,32.92,33.54,2.08,10.10,212,0.0,15.00,3307,111.83,0.93,0.000,27.34,11.11,20.9,88,0.00,0
3.723,7.81,2.34,0.00,14.68,22.43,-14.02,0.0,13.60,-2.86,14.28,14.64,82.8,0.59,1059.5,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1312,1247,71.8,6,15.50,4.23,59,33.00,33.11,2.10,10.20,212,0.0,15.00,3307,111.62,0.98,0.000,32.03,11.18,20.9,88,0.00,0
3.753,7.81,2.34,0.00,14.58,22.41,-14.02,0.0,13.60,-2.85,14.28,14.64,82.8,0.59,1059.5,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1275,1340,71.8,6,15.50,4.23,59,33.26,33.75,2.10,10.19,212,0.0,15.00,3308,112.34,1.01,0.000,32.03,11.21,20.9,88,0.00,0
3.764,7.81,2.34,0.00,14.50,22.42,-14.02,0.0,13.84,-2.83,14.28,14.64,83.2,0.59,1059.5,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1349,1340,71.8,6,15.50,4.23,59,33.26,33.54,2.08,10.11,212,0.0,15.00,3307,113.04,1.05,0.000,39.84,11.24,20.9,88,0.00,0
3.802,7.81,2.34,-0.12,14.45,22.45,-14.01,0.0,13.84,-2.79,14.28,14.64,83.2,0.59,1059.5,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1351,1340,71.8,6,15.50,4.23,59,33.36,35.65,2.16,10.21,212,0.0,15.00,3307,113.20,1.04,0.000,34.38,11.27,20.9,88,0.00,0
3.817,7.81,2.34,-0.12,14.34,23.31,-13.40,0.0,13.84,-2.76,14.28,14.64,83.2,0.61,1059.5,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1331,1340,71.8,6,15.50,4.23,59,33.59,33.11,2.16,10.32,212,0.0,15.00,3309,113.36,1.01,0.000,34.38,11.29,20.9,88,0.00,0
3.847,7.81,2.34,-0.12,14.30,23.30,-13.40,0.0,13.84,-2.74,14.28,14.64,83.2,0.61,1059.5,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1308,1340,71.8,6,15.50,4.24,59,33.70,35.02,2.14,10.31,212,0.0,15.00,3309,113.00,1.02,0.000,41.41,11.30,21.3,89,0.00,0
3.887,7.81,2.34,-0.12,14.28,23.32,-13.39,0.0,13.76,-2.72,14.28,14.64,83.2,0.61,1059.5,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1367,1340,71.8,6,15.50,4.23,59,33.82,35.02,2.16,10.23,212,0.0,15.00,3308,112.81,0.97,0.000,34.38,11.27,20.9,89,0.00,0
3.895,7.81,2.34,-0.12,14.26,23.27,-13.41,0.0,13.76,-2.67,14.28,14.64,83.2,0.61,1059.5,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1369,1340,71.8,6,15.50,4.23,59,33.98,36.74,2.16,10.33,212,0.0,15.00,3312,112.80,0.89,0.000,34.38,11.25,20.9,89,0.00,0
3.923,7.81,2.34,-0.25,14.25,23.24,-13.42,0.0,13.68,-2.65,14.28,14.64,83.6,0.61,1059.5,14.31,190,1.000,0.00,0.00,20.0,0.0,0.00,0.00,1.000,1376,1340,71.8,6,15.50,4.24,59,34.07,33.11,2.08,10.43,212,0.0,15.00,3314,112.96,0.82,0.000,28.91,11.23,20.9,89,0.00,0
